"","Student_ID","Baseline_Score","End_Year_Score","School","Gender","Guardians","Guardian_Relationship","Guardian_Relative","Guardian_Marital","Last_Year_School_Attendance","Urban_Rural","County","HH_Income","FreeSchoolLunch","Year"
"300","300",32.0374519949911,91.7848923998525,2,2,1,0,0,1,1,0,1,19695,0,2011
"301","301",34.0008669878424,78.2318327001574,5,2,3,1,0,1,0,0,2,19181,0,2011
"302","302",78.4430278346203,98.5013347981184,10,2,2,1,1,1,0,0,5,15166,0,2011
"303","303",146.363555034046,158.532449093857,3,1,1,0,0,1,1,1,2,18405,0,2011
"304","304",90.5583181388878,110.166048460617,10,2,2,1,1,1,1,1,5,14382,0,2011
"305","305",64.787145862952,123.424638811356,2,2,1,1,1,0,1,1,1,17366,0,2011
"306","306",113.568481732422,167.022160956101,8,2,2,0,0,0,0,0,4,23500,0,2011
"307","307",168.140978661889,183.504104067975,1,2,3,0,0,0,0,0,0,16066,0,2011
"308","308",59.0529634634873,122.791952150431,10,1,1,0,1,1,0,1,5,21963,0,2011
"309","309",32.8927905442517,68.3335781069862,3,1,3,1,1,0,0,0,2,15631,0,2011
"310","310",96.506395237663,147.245450849051,8,1,1,1,1,0,0,1,4,16135,0,2011
"311","311",6.37951846829276,51.6597109874925,2,1,3,0,0,1,1,0,1,22161,0,2011
"312","312",54.3227634346982,103.733368754363,10,2,3,1,0,0,1,0,5,10600,0,2011
"313","313",46.5128408601289,106.573011149354,1,1,3,0,0,0,0,1,0,18507,0,2011
"314","314",86.6706289164553,118.235017888672,7,2,2,1,1,0,1,1,4,20155,0,2011
"315","315",98.9664893843244,143.922067391998,7,2,1,0,1,1,1,0,4,16361,0,2011
"316","316",35.9973371062115,76.5175076967749,3,1,3,1,0,0,1,1,2,19384,0,2011
"317","317",59.2025817574243,96.3211258237686,9,2,1,1,0,1,0,0,4,18934,0,2011
"318","318",32.4558073890383,89.2041695803971,3,2,1,0,1,1,0,0,2,11428,0,2011
"319","319",197.34544939052,223.402906831906,4,1,1,0,1,1,0,1,2,15223,0,2011
"320","320",119.061025138835,152.054528235687,10,2,3,0,1,1,0,1,5,23535,0,2011
"321","321",67.9352277436701,106.056403299167,4,2,2,1,1,0,1,1,2,13848,0,2011
"322","322",43.2859591637731,105.44469488972,2,2,1,0,0,1,1,0,1,17593,0,2011
"323","323",113.514277004589,135.916577895419,9,2,3,1,0,1,1,0,4,20419,0,2011
"324","324",28.5266596262536,63.7219111619429,7,2,2,0,1,0,0,0,4,20811,0,2011
"325","325",120.019166462494,140.590316230053,4,2,2,0,0,0,0,1,2,17499,0,2011
"326","326",128.471638206213,163.988742133172,5,1,3,1,1,1,0,0,2,23533,0,2011
"327","327",60.9516376812659,107.579002433907,8,2,2,1,0,1,0,1,4,13777,0,2011
"328","328",72.4691174609034,139.786154966681,3,1,3,0,0,1,0,1,2,20692,0,2011
"329","329",17.8688908378931,81.5975135796266,1,1,2,1,0,0,1,0,0,16381,0,2011
"330","330",98.3588447240721,155.329713454893,9,2,3,0,0,1,0,1,4,20142,0,2011
"331","331",36.1191736431673,67.5040264550575,5,1,1,1,1,1,1,0,2,17642,0,2011
"332","332",144.266001586645,159.581230123815,3,2,2,1,0,1,0,0,2,22631,0,2011
"333","333",66.9623674569387,108.663855067714,3,1,2,1,0,0,0,1,2,21503,0,2011
"334","334",117.483893657117,130.19306108173,4,1,1,1,0,1,1,1,2,14172,0,2011
"335","335",76.1405269600964,98.3420650437661,4,1,2,0,0,0,0,1,2,21169,0,2011
"336","336",107.688897145274,111.846589146914,3,2,1,0,0,1,0,0,2,11041,0,2011
"337","337",2.00253919259994,57.8808119120048,6,1,3,1,1,1,0,1,3,10588,0,2011
"338","338",133.071498711719,149.350201356299,5,1,1,1,0,1,1,0,2,21203,0,2011
"339","339",65.7250707660601,96.2313898283604,1,1,1,1,0,0,1,1,0,22069,0,2011
"340","340",87.6447659395088,119.77771257444,4,1,3,0,0,0,1,1,2,13876,0,2011
"341","341",71.5441098699422,102.244569015408,9,1,1,0,0,1,0,0,4,17968,0,2011
"342","342",16.6144391027812,95.79949130542,2,1,2,0,1,1,1,0,1,23662,0,2011
"343","343",228.746567591939,233.637298344562,10,2,2,0,1,1,1,1,5,17929,0,2011
"344","344",85.0786487103209,102.823340922291,10,2,3,0,1,1,0,0,5,12266,0,2011
"345","345",19.4371759814486,55.3487247754333,6,1,1,0,1,0,1,1,3,10011,0,2011
"346","346",71.3543110174679,99.2979245527456,7,2,3,1,1,1,0,1,4,16148,0,2011
"347","347",164.51419282081,172.5631385593,6,2,2,0,0,1,1,1,3,19641,0,2011
"348","348",28.2290514453368,84.3712453136264,6,2,2,1,1,1,0,0,3,23010,0,2011
"349","349",254.559554920291,264.005982107512,2,1,2,0,0,0,0,0,1,14012,0,2011
"350","350",148.316634694776,182.09052092834,1,1,1,1,1,0,1,0,0,21687,0,2011
"351","351",4.41003660294088,41.4659444043439,8,2,3,1,1,0,0,0,4,12231,0,2011
"352","352",67.2510398231148,131.926002004674,7,2,2,1,0,1,0,1,4,23653,0,2011
"353","353",33.6904646222296,78.9374741157519,8,1,3,1,0,0,1,0,4,11079,0,2011
"354","354",68.9623200986729,121.023314701297,4,1,3,0,0,1,1,1,2,12870,0,2011
"355","355",62.794549404587,100.623179726963,6,2,1,1,1,1,0,1,3,10017,0,2011
"356","356",41.3873178012984,80.7044896191201,4,2,1,1,1,0,1,0,2,19574,0,2011
"357","357",52.7212069269371,81.1253363554838,10,2,3,1,1,1,1,1,5,17518,0,2011
"358","358",142.105420328965,161.336056099399,6,1,1,0,0,0,1,1,3,19337,0,2011
"359","359",147.377014378668,163.982307535583,3,1,3,0,1,1,1,0,2,14264,0,2011
"360","360",29.802007501883,72.2918026983429,3,1,2,1,0,0,0,1,2,20955,0,2011
"361","361",185.367068840169,197.615634311154,10,2,1,0,1,0,0,0,5,15181,0,2011
"362","362",14.8670209389581,55.8998228495349,2,2,3,1,0,1,0,1,1,18218,0,2011
"363","363",3.17486538456094,48.2172821690443,7,1,1,0,1,0,0,1,4,20741,0,2011
"364","364",87.3762076130418,102.345821387809,6,1,2,0,0,1,0,1,3,17080,0,2011
"365","365",126.01076976899,154.916727696377,10,2,2,1,1,0,0,0,5,10500,0,2011
"366","366",65.3045803964195,93.8320551077583,6,1,1,0,0,1,1,0,3,21277,0,2011
"367","367",24.2134490848779,81.1984176626059,5,2,2,1,0,1,1,0,2,23522,0,2011
"368","368",23.9921469621188,61.4469753236614,9,1,1,1,1,0,0,0,4,16739,0,2011
"369","369",81.0181562166122,139.772378449943,6,2,2,0,0,1,1,1,3,17654,0,2011
"370","370",34.5202273344589,86.4394764847842,2,1,2,1,1,0,1,0,1,20395,0,2011
"371","371",64.45145100004,95.7049225302093,8,1,2,1,0,1,1,0,4,23093,0,2011
"372","372",46.2104724459087,97.550494525527,8,2,2,1,0,0,1,0,4,19836,0,2011
"373","373",213.477374741068,229.165812760767,7,1,1,1,0,0,0,0,4,23776,0,2011
"374","374",10.4452164201398,44.8642900146661,4,2,1,1,0,1,1,1,2,20466,0,2011
"375","375",4.34299298494237,91.5785578957582,3,2,3,1,1,0,1,0,2,23711,0,2011
"376","376",33.1379327410606,65.1734767889218,6,1,3,1,0,1,0,0,3,15497,0,2011
"377","377",16.3266370996255,50.8369193940837,10,1,2,0,1,0,1,1,5,14766,0,2011
"378","378",2.37147914413351,51.3563593858498,1,2,2,1,1,1,1,0,0,15953,0,2011
"379","379",55.1330911439644,126.567886876807,1,2,3,1,0,0,1,0,0,18014,0,2011
"380","380",171.495214968962,168.38854537374,9,1,2,1,0,0,1,1,4,12380,0,2011
"381","381",19.0878897017694,53.7907117698518,8,2,1,0,0,1,1,0,4,16382,0,2011
"382","382",4.2336233419582,65.3693455203311,9,2,3,1,1,1,1,1,4,17422,0,2011
"383","383",91.9962652266871,132.001651359281,5,1,3,1,1,0,1,0,2,16976,0,2011
"384","384",96.1331466190605,119.531024928599,8,2,3,0,1,1,0,0,4,20964,0,2011
"385","385",14.9799688891968,68.2208068431443,10,2,1,0,1,0,0,0,5,11330,0,2011
"386","386",74.9734279628513,116.471004959335,3,1,3,0,1,1,1,1,2,10392,0,2011
"387","387",31.1624121284041,101.305015521971,2,1,1,0,0,1,0,0,1,22584,0,2011
"388","388",188.382424435005,218.214549560699,9,1,3,0,1,0,1,0,4,20939,0,2011
"389","389",20.1700806912429,68.5262515372614,9,1,3,0,0,0,1,1,4,18337,0,2011
"390","390",121.643467341621,154.123202731396,8,2,3,1,0,1,0,1,4,21580,0,2011
"391","391",187.172017412292,214.860918039651,9,2,2,0,0,1,1,1,4,20443,0,2011
"392","392",25.0349672333915,79.6991927975804,3,1,3,1,0,0,1,1,2,17943,0,2011
"393","393",8.84047828936193,83.6205886792461,8,2,2,0,0,1,1,0,4,19029,0,2011
"394","394",14.2878525891451,63.8387140594585,4,2,1,1,0,1,1,0,2,13472,0,2011
"395","395",29.6710265169087,99.3012019217334,8,2,3,0,1,0,1,0,4,14315,0,2011
"396","396",54.5130814461509,110.315076336513,8,1,1,1,1,0,0,0,4,15239,0,2011
"397","397",129.213376758202,156.026979370096,8,1,1,1,0,1,1,0,4,13184,0,2011
"398","398",0.793034228473515,31.7236659293961,7,1,1,1,1,0,1,1,4,11234,0,2011
"399","399",78.1657539256754,114.271047085168,8,1,3,0,0,0,0,0,4,16149,0,2011
"400","400",57.7212435520604,88.9516059255656,8,1,3,1,0,0,1,0,4,14914,0,2011
"401","401",58.7887923125536,84.6956939372856,10,1,1,1,1,1,0,1,5,19634,0,2011
"402","402",152.169427998759,148.179939468888,9,2,2,0,0,1,0,0,4,10931,0,2011
"403","403",169.196208676815,171.896943302055,1,2,1,1,1,1,1,0,0,12275,0,2011
"404","404",26.4642036894961,70.4675037738324,2,1,2,0,1,1,1,0,1,16772,0,2011
"405","405",97.9048365379464,131.502796188069,1,2,2,0,1,1,0,0,0,12489,0,2011
"406","406",130.27800771776,171.293751922363,3,2,3,0,0,0,1,1,2,21017,0,2011
"407","407",110.879725466764,143.287234661917,1,2,1,1,0,0,1,1,0,23665,0,2011
"408","408",116.362373197313,141.135011775942,10,2,2,0,1,1,0,1,5,17920,0,2011
"409","409",129.040417689645,162.019322982316,5,2,2,1,0,1,0,0,2,11114,0,2011
"410","410",99.1280893040008,138.90591202444,4,2,3,1,1,0,0,0,2,12424,0,2011
"411","411",85.8696579514342,122.516676744533,10,2,2,1,0,0,0,1,5,20680,0,2011
"412","412",81.310068492736,123.963990627254,2,1,3,1,1,0,0,0,1,14663,0,2011
"413","413",55.1391369045139,113.885379382343,6,1,1,1,0,1,0,1,3,21007,0,2011
"414","414",11.3575437900705,49.0404366338143,7,1,1,1,1,0,1,0,4,18425,0,2011
"415","415",16.7383026307061,74.3810254379834,5,2,2,1,1,0,0,1,2,20441,0,2011
"416","416",67.1221241090477,126.423665517148,7,2,3,1,0,0,0,1,4,15809,0,2011
"417","417",108.924779975616,152.161533221516,8,2,3,1,1,0,1,0,4,21896,0,2011
"418","418",76.5731413389791,104.222445087681,4,2,2,1,0,0,0,1,2,15069,0,2011
"419","419",123.962753555436,164.34174195074,2,1,1,0,1,1,1,1,1,16091,0,2011
"420","420",80.9131672063372,131.074719279831,8,1,1,0,0,1,0,1,4,14911,0,2011
"421","421",99.9905029241446,112.552682887899,5,1,1,0,1,1,0,1,2,11337,0,2011
"422","422",179.857920056069,174.751641112758,5,2,2,1,1,0,0,0,2,13124,0,2011
"423","423",88.5599004214329,140.243135482012,10,1,2,1,0,0,0,1,5,23230,0,2011
"424","424",125.642443212253,174.698118482019,6,1,2,0,0,1,0,1,3,14257,0,2011
"425","425",1.9541815370322,49.8419022953176,6,1,2,1,0,0,0,1,3,21396,0,2011
"426","426",113.751072277669,128.40779422877,5,1,2,1,0,1,0,1,2,13713,0,2011
"427","427",5.16724399674082,49.0009125816644,4,2,2,1,0,1,1,0,2,14440,0,2011
"428","428",16.2330904530209,83.0541058519845,9,1,3,0,1,0,1,0,4,15398,0,2011
"429","429",55.2559725507503,96.8020451611777,4,1,1,1,0,1,1,0,2,12611,0,2011
"430","430",86.8319844029589,122.414774063636,5,1,3,1,1,0,1,0,2,23137,0,2011
"431","431",33.955132294138,89.3399739293002,1,2,3,1,1,0,0,1,0,23301,0,2011
"432","432",109.81261448163,122.807193549843,8,2,2,1,0,0,1,0,4,16367,0,2011
"433","433",98.2322107242441,137.26402769977,8,1,3,1,1,0,0,1,4,16994,0,2011
"434","434",159.570998582026,178.626263841887,7,1,1,0,1,1,1,1,4,20830,0,2011
"435","435",102.398125279633,152.135530858074,8,2,1,1,0,0,1,0,4,14915,0,2011
"436","436",51.9263678721254,112.579180015004,10,1,2,1,0,0,1,1,5,17234,0,2011
"437","437",14.0895605862433,73.1676162441775,1,2,3,0,0,0,1,0,0,19955,0,2011
"438","438",52.6817185850846,96.1240222896717,5,1,3,0,1,1,1,1,2,11024,0,2011
"439","439",11.8963127648445,65.246847194082,7,2,1,1,1,0,1,1,4,23876,0,2011
"440","440",73.312620137825,116.102479538809,8,2,1,1,1,1,0,1,4,14557,0,2011
"441","441",169.67969043454,170.734425334575,3,2,1,0,0,0,0,1,2,14037,0,2011
"442","442",25.0851242824588,68.4435007553447,7,1,1,1,1,0,0,0,4,17387,0,2011
"443","443",170.332684557567,208.091992329749,5,1,3,1,0,1,1,0,2,13213,0,2011
"444","444",83.8689166549417,121.056236430789,9,1,3,0,1,0,0,0,4,14939,0,2011
"445","445",91.5890432874299,140.430963043937,8,2,1,0,1,1,0,1,4,12714,0,2011
"446","446",94.2966888659754,122.328123619739,8,1,1,1,0,1,1,0,4,21934,0,2011
"447","447",126.165351597249,172.818453420264,8,2,2,0,0,0,1,1,4,20272,0,2011
"448","448",155.923479399554,178.403021189482,3,1,3,1,0,0,0,1,2,21793,0,2011
"449","449",96.9590303341984,160.215691046723,4,1,3,1,0,0,0,0,2,22797,0,2011
"450","450",104.83318466155,148.062092315441,10,2,3,1,0,1,1,0,5,17465,0,2011
"451","451",130.232395794585,169.468061188219,5,2,2,1,1,0,0,0,2,20412,0,2011
"452","452",95.0503456916958,112.021769222155,9,2,1,1,0,1,0,1,4,20962,0,2011
"453","453",163.316189411351,178.129978620415,9,1,3,0,1,0,1,1,4,18779,0,2011
"454","454",72.0875212935777,108.728787806643,6,1,2,1,1,0,0,0,3,12310,0,2011
"455","455",157.166198457943,187.01732738865,8,1,2,0,0,0,1,1,4,11658,0,2011
"456","456",36.642970765162,72.0696906495047,8,2,3,1,1,1,0,0,4,14016,0,2011
"457","457",208.322130138394,215.787936427968,6,1,1,1,1,1,1,1,3,20255,0,2011
"458","458",36.46811366244,104.465724608265,10,1,1,0,1,0,0,1,5,20263,0,2011
"459","459",7.86146682688991,73.9968724616023,1,1,3,0,1,1,0,0,0,22425,0,2011
"460","460",143.973166897577,192.929421727455,10,2,3,0,1,0,1,0,5,18751,0,2011
"461","461",30.9625202726456,100.507726128736,3,2,2,1,1,0,0,1,2,20588,0,2011
"462","462",70.7227147503604,105.051085033453,4,1,1,1,1,1,0,0,2,12153,0,2011
"463","463",100.934982510183,146.280512639934,2,1,1,0,1,0,1,0,1,20131,0,2011
"464","464",61.8440080328826,87.0701684430879,6,2,3,1,0,1,1,1,3,11890,0,2011
"465","465",26.3835847486869,67.5531418149853,2,2,1,0,0,1,0,1,1,19118,0,2011
"466","466",117.683765627717,137.852859285109,3,2,2,1,1,1,0,0,2,22651,0,2011
"467","467",54.0493261128821,118.404651346182,2,1,2,0,0,1,1,0,1,22850,0,2011
"468","468",144.868719400331,172.251313763327,6,2,2,0,1,1,0,1,3,17984,0,2011
"469","469",44.3817510099466,96.0041206688556,7,1,3,1,1,0,0,1,4,22194,0,2011
"470","470",103.582862914537,138.350074815746,7,2,2,1,1,1,0,0,4,23002,0,2011
"471","471",29.3223455485901,98.9446486726935,10,1,2,1,1,1,0,1,5,17084,0,2011
"472","472",22.6733125432658,79.3114486805468,5,2,3,1,0,0,0,0,2,11230,0,2011
"473","473",209.628777649738,235.923811965727,7,2,3,1,0,1,1,1,4,18279,0,2011
"474","474",68.4582496812219,102.437559139695,1,1,2,0,1,0,1,1,0,12636,0,2011
"475","475",129.110658235635,155.412992708829,6,2,1,1,1,0,0,1,3,10315,0,2011
"476","476",70.6951851720064,118.189470880943,6,2,1,0,0,0,1,1,3,11988,0,2011
"477","477",99.5383622010691,125.241273183516,10,2,1,1,1,0,0,0,5,20273,0,2011
"478","478",148.424436611284,151.113159797345,7,2,1,0,1,0,1,0,4,12134,0,2011
"479","479",111.871659698868,129.415801710522,9,1,2,1,1,0,0,1,4,18823,0,2011
"480","480",54.6230242095669,116.486044548291,9,1,3,0,1,1,1,1,4,15589,0,2011
"481","481",32.9844519910595,84.3214818976564,3,1,1,1,0,1,1,1,2,16869,0,2011
"482","482",57.7714953032925,116.643334792442,6,1,3,0,1,0,0,0,3,10527,0,2011
"483","483",70.3487213476077,99.3121407492687,10,1,1,1,0,1,0,0,5,18389,0,2011
"484","484",51.2119000206793,97.335423774408,10,1,3,1,1,0,0,1,5,14647,0,2011
"485","485",93.9320497452803,121.620569594881,8,2,1,1,1,0,0,1,4,12443,0,2011
"486","486",131.80958036503,154.685477397781,5,2,2,1,0,0,0,1,2,17104,0,2011
"487","487",8.34518937805481,72.4498935415357,9,2,2,0,1,1,1,1,4,20765,0,2011
"488","488",162.41715220933,197.863079716022,2,2,3,0,0,0,0,0,1,10491,0,2011
"489","489",47.1277651863334,104.225904910261,6,2,3,0,0,0,0,0,3,13255,0,2011
"490","490",77.5555601405815,138.828554848572,4,1,3,0,0,0,0,1,2,18987,0,2011
"491","491",15.3701124419323,78.1863955326699,1,2,1,0,0,1,1,0,0,16979,0,2011
"492","492",25.9304832877002,55.7468956205281,5,2,1,1,1,1,0,0,2,15556,0,2011
"493","493",77.2820976245226,88.8955942959104,9,2,1,0,0,0,1,0,4,10691,0,2011
"494","494",180.479476013894,188.118089672437,8,2,1,0,1,0,1,1,4,18375,0,2011
"495","495",102.579238993896,146.134247818403,10,2,1,0,0,0,0,0,5,16820,0,2011
"496","496",0.898857630357856,37.5112904503899,5,1,3,0,0,0,0,0,2,12234,0,2011
"497","497",39.4967770045222,82.7840711107474,8,1,1,0,0,1,0,0,4,22341,0,2011
"498","498",68.2763589732915,103.853197641735,10,2,3,0,0,0,1,0,5,23480,0,2011
"499","499",122.638845924946,130.292207573115,5,2,2,0,1,1,0,0,2,14722,0,2011
"500","500",207.256820411336,209.699609292761,8,2,3,0,0,0,0,1,4,12330,0,2011
"501","501",87.9275431172132,111.116029929416,9,1,3,1,1,0,1,1,4,17812,0,2011
"502","502",24.7012551263546,75.8407939425661,10,2,3,1,1,0,1,1,5,13695,0,2011
"503","503",119.003870925747,135.786403157631,4,1,1,0,1,0,1,0,2,14374,0,2011
"504","504",13.9621700079575,54.0809975908006,6,2,2,1,0,1,1,1,3,19788,0,2011
"505","505",91.1908617530902,130.9501745186,10,2,3,1,0,1,1,0,5,14696,0,2011
"506","506",95.9756915559605,134.082315387207,8,2,1,0,1,0,0,1,4,13064,0,2011
"507","507",172.00277549236,176.719530982132,5,1,1,0,1,1,1,0,2,22429,0,2011
"508","508",61.2381798202098,116.93045341039,5,1,1,1,0,1,1,0,2,22529,0,2011
"509","509",0.037623746192816,40.7707463331336,6,1,3,1,0,1,1,1,3,18310,0,2011
"510","510",105.394130064392,125.426039373747,5,1,1,0,0,0,0,1,2,13549,0,2011
"511","511",61.4333461509645,98.7235715839882,8,2,1,0,0,1,0,0,4,22337,0,2011
"512","512",106.664092290511,140.011015598763,7,1,2,1,0,0,0,1,4,20771,0,2011
"513","513",24.7307979178327,87.1151264084254,3,1,3,1,1,1,0,0,2,16092,0,2011
"514","514",68.0275325788462,107.699633862894,2,2,2,0,1,1,0,1,1,16143,0,2011
"515","515",23.8522380737224,102.471782586426,10,1,3,1,0,0,0,1,5,22078,0,2011
"516","516",72.3904133992387,117.283698378941,3,2,1,0,0,0,1,0,2,12110,0,2011
"517","517",40.4569307598741,107.602236496178,10,1,3,0,1,1,1,0,5,13579,0,2011
"518","518",19.5825885609348,87.7500527310332,3,2,1,1,0,1,0,1,2,19682,0,2011
"519","519",94.3445193584939,145.451195350431,3,1,3,0,1,0,1,0,2,22912,0,2011
"520","520",17.700561092896,77.7281344628592,10,2,3,1,1,1,0,0,5,19950,0,2011
"521","521",141.000196878481,164.093696456013,3,2,1,0,1,1,1,1,2,11896,0,2011
"522","522",92.8597292248259,153.516098206604,4,1,2,0,1,1,1,0,2,19186,0,2011
"523","523",228.762122703109,220.272270940217,1,2,2,1,1,1,0,0,0,10183,0,2011
"524","524",37.5842321676475,96.7867307916614,4,1,1,1,0,1,1,1,2,18428,0,2011
"525","525",13.4483084959743,54.3327382373603,10,1,1,0,1,1,0,1,5,10673,0,2011
"526","526",109.218429501122,145.845330356097,8,1,2,0,1,1,1,1,4,10897,0,2011
"527","527",97.0111227077633,117.366569975558,1,2,3,1,1,1,0,0,0,10288,0,2011
"528","528",78.8984819087752,106.012533696422,6,2,3,1,0,1,0,0,3,22265,0,2011
"529","529",67.2047898219685,109.318680028304,6,2,3,0,0,1,0,1,3,20968,0,2011
"530","530",193.932457829542,198.162135339324,6,2,2,0,0,0,1,0,3,15626,0,2011
"531","531",58.1837541215456,87.0112442498587,10,1,2,0,1,0,1,1,5,22956,0,2011
"532","532",37.8892850670844,100.407373057751,5,1,1,1,0,1,0,1,2,23212,0,2011
"533","533",97.1714859946518,123.300392324478,9,1,2,1,0,0,0,0,4,23250,0,2011
"534","534",28.7082983301467,98.7889770449216,7,1,3,0,0,1,0,0,4,20175,0,2011
"535","535",37.4491130955553,76.8148666387043,2,2,2,0,0,0,0,1,1,22514,0,2011
"536","536",100.840390000797,128.884970918832,4,2,2,1,1,0,0,1,2,22013,0,2011
"537","537",110.517809596038,138.319163252841,10,2,2,1,1,0,1,1,5,22823,0,2011
"538","538",53.2187969182161,118.502474583327,8,1,1,0,0,1,1,0,4,20201,0,2011
"539","539",64.3393695348869,117.498977270402,5,2,1,1,0,0,1,1,2,11239,0,2011
"540","540",93.5926948867949,132.064685941981,5,1,2,1,1,0,1,1,2,16428,0,2011
"541","541",155.501822371964,195.440593039611,3,2,2,1,0,0,1,0,2,14379,0,2011
"542","542",189.285765699909,191.726672517888,7,1,3,0,0,1,0,0,4,10678,0,2011
"543","543",143.512444040543,177.825354254747,7,1,3,0,1,0,0,1,4,13369,0,2011
"544","544",20.7051409911242,85.1500891838926,8,2,3,1,0,0,1,0,4,16414,0,2011
"545","545",50.7771163313471,83.0047289330425,7,1,1,0,0,0,0,0,4,23024,0,2011
"546","546",36.1818639487548,80.1529334628663,10,2,1,1,0,0,0,0,5,19476,0,2011
"547","547",184.231696437293,202.153964584608,8,2,3,1,0,0,0,0,4,23996,0,2011
"548","548",5.41710830629441,29.6944836071477,6,1,1,0,1,1,0,1,3,12658,0,2011
"549","549",224.091170451153,239.775400077407,3,2,1,0,1,0,0,0,2,21043,0,2011
"550","550",39.7300102166081,76.2171901993133,4,2,2,1,0,0,1,0,2,21375,0,2011
"551","551",17.0448203671072,69.7661849395727,3,1,1,0,1,0,0,1,2,18246,0,2011
"552","552",124.879605145974,140.287113726419,1,1,3,1,0,1,1,0,0,19195,0,2011
"553","553",135.341900467655,152.51714909033,9,1,2,0,0,1,1,0,4,15157,0,2011
"554","554",8.40927510191154,53.20469092128,10,1,3,1,0,0,1,1,5,14034,0,2011
"555","555",13.1800158435092,65.2627631523598,1,1,3,1,1,1,1,0,0,14757,0,2011
"556","556",18.3066897120176,75.1636635176307,5,2,1,1,0,0,0,0,2,19084,0,2011
"557","557",83.5040123203519,106.063618861549,2,2,1,0,0,0,1,0,1,19298,0,2011
"558","558",2.19145972244695,66.7225800286328,8,1,1,1,0,0,1,1,4,18027,0,2011
"559","559",172.341862071526,185.94298823177,10,1,2,0,1,0,1,0,5,21148,0,2011
"560","560",36.4666882244598,96.4379405132594,8,1,3,1,1,1,1,1,4,13311,0,2011
"561","561",54.897494375731,100.744132183417,6,1,1,1,0,1,0,0,3,12827,0,2011
"562","562",57.0663342402393,90.9757385160853,5,1,2,0,0,1,1,0,2,16103,0,2011
"563","563",14.0117465330483,51.7495494398277,3,1,1,1,1,1,0,0,2,19883,0,2011
"564","564",36.5764454410607,66.9045878490049,8,2,1,1,1,0,1,0,4,14923,0,2011
"565","565",72.0121962951529,119.615190056723,7,1,2,0,1,0,1,0,4,19175,0,2011
"566","566",124.809588886713,167.64810356974,6,1,2,1,0,0,1,1,3,16814,0,2011
"567","567",134.664605565484,161.294689795712,2,2,2,1,1,1,0,0,1,16311,0,2011
"568","568",114.270177473356,140.740445027962,6,2,1,0,1,1,1,0,3,14215,0,2011
"569","569",35.9989205760206,107.253845919717,7,1,3,0,1,0,1,0,4,21710,0,2011
"570","570",150.184424831195,179.860810493755,7,1,2,1,1,1,0,1,4,17878,0,2011
"571","571",23.4269339298022,68.5889501262257,4,2,1,0,0,0,1,0,2,18932,0,2011
"572","572",66.1968837800061,100.672619817948,7,2,3,0,0,0,1,0,4,20966,0,2011
"573","573",49.4225507229003,111.429474342778,10,1,1,1,0,0,1,0,5,20226,0,2011
"574","574",26.7802913275395,82.7399173204647,9,1,2,1,0,0,1,0,4,15442,0,2011
"575","575",49.5464672039103,108.533779693377,1,2,3,1,1,0,0,0,0,10621,0,2011
"576","576",124.799040127536,146.856394138453,9,2,2,0,1,0,0,0,4,19781,0,2011
"577","577",51.1756950418013,112.736439323978,9,2,1,0,1,0,1,1,4,22778,0,2011
"578","578",0.982347763437691,71.8933721993088,9,1,2,1,0,0,0,0,4,18106,0,2011
"579","579",2.03879681783399,59.8050890854142,2,2,1,0,1,1,1,1,1,20002,0,2011
"580","580",58.8294432739419,109.041350428251,1,1,3,1,0,1,0,0,0,23440,0,2011
"581","581",30.1070929889066,98.6102163482857,2,1,1,1,0,0,1,0,1,17704,0,2011
"582","582",24.9034115094638,86.2018151455796,1,1,1,1,0,0,0,0,0,17120,0,2011
"583","583",17.2504031608569,82.4561366836309,4,1,3,0,0,0,1,1,2,10864,0,2011
"584","584",142.311822285849,150.875028215919,10,2,2,1,0,0,0,1,5,20814,0,2011
"585","585",139.005020964638,170.196618304596,3,2,1,1,0,1,0,0,2,15124,0,2011
